    HO_hw     eMax  Protons Neutrons         Orbital         Energy_GS                 dEnergy                Energy                   1p_norm
----------------------------------------------------------------------------------------------------------------------------------------------------------
    28.0       6       2       2             0p1/2p          -28.0321077765            3.4146531642          -24.6174546123            0.8760288340
    28.0       6       2       2             1p1/2p          -28.0321077765            9.7296124754          -18.3024953011            0.5874914370
    28.0       6       2       2             2p1/2p          -28.0321077765           18.4048050864           -9.6273026901            0.2826590187
    28.0       6       2       2             1s1/2p          -28.0321077765            2.3447180287          -25.6873897478            0.7178892424
    28.0       6       2       2             2s1/2p          -28.0321077765            7.9020286599          -20.1300791166            0.4311027384
    28.0       6       2       2             3s1/2p          -28.0321077765           13.3212293917          -14.7108783848            0.4128563027
    28.0       6       2       2             0d5/2p          -28.0321077765            1.3626435217          -26.6694642549            0.7248792174
    28.0       6       2       2             1d5/2p          -28.0321077765           16.8190998286          -11.2130079479            0.4521267678
    28.0       6       2       2             2d5/2p          -28.0321077765           22.5858585704           -5.4462492061            0.7442015780
    28.0       6       2       2             0d3/2p          -28.0321077765            3.0971287045          -24.9349790720            0.4754292092
    28.0       6       2       2             1d3/2p          -28.0321077765            6.6116658071          -21.4204419694            0.6032965180
    28.0       6       2       2             2d3/2p          -28.0321077765           18.2947531579           -9.7373546186            0.4513758796
    28.0       6       2       2             0f7/2p          -28.0321077765            8.1534843567          -19.8786234198            0.5709327290
    28.0       6       2       2             1f7/2p          -28.0321077765           25.8665128396           -2.1655949369            0.5278039530
    28.0       6       2       2             0f5/2p          -28.0321077765           11.3774182476          -16.6546895289            0.5653964510
    28.0       6       2       2             1f5/2p          -28.0321077765           17.7633159934          -10.2687917831            0.0836113801
    28.0       6       2       2             0g9/2p          -28.0321077765           18.8688143640           -9.1632934125            0.5652008759
    28.0       6       2       2             1g9/2p          -28.0321077765           42.0919295247           14.0598217482            0.5402604974
    28.0       6       2       2             0g7/2p          -28.0321077765           21.3026873279           -6.7294204486            0.5682869960
    28.0       6       2       2             1g7/2p          -28.0321077765           31.7169480086            3.6848402321            0.0321607764
    28.0       6       2       2             0h11/2p          -28.0321077765           32.1170549932            4.0849472167            0.4153796595
    28.0       6       2       2             0h9/2p          -28.0321077765           34.1080669894            6.0759592129            0.2033248040
    28.0       6       2       2             0i13/2p          -28.0321077765           48.1615684253           20.1294606488            0.4671362043
    28.0       6       2       2             0i11/2p          -28.0321077765           41.2688739695           13.2367661930            0.0825451015
    28.0       6       2       2             0p3/2n          -28.0321077765           -1.4416732221          -29.4737809986            0.9208645055
    28.0       6       2       2             1p3/2n          -28.0321077765            8.0380489814          -19.9940587951            0.6337682565
    28.0       6       2       2             2p3/2n          -28.0321077765           14.8304299845          -13.2016777920            0.1597639401
    28.0       6       2       2             0p1/2n          -28.0321077765            2.4081202996          -25.6239874769            0.8784124343
    28.0       6       2       2             1p1/2n          -28.0321077765            8.6031349651          -19.4289728114            0.5885986835
    28.0       6       2       2             2p1/2n          -28.0321077765           17.3980484913          -10.6340592852            0.2745124044
    28.0       6       2       2             1s1/2n          -28.0321077765            1.1362493060          -26.8958584705            0.7130662132
    28.0       6       2       2             2s1/2n          -28.0321077765            6.8238471706          -21.2082606060            0.4302785494
    28.0       6       2       2             3s1/2n          -28.0321077765           12.3573590079          -15.6747487687            0.4177140783
